IID1,IID2,G,famIDseqID
676,568,0.207641541361955,29
689,568,0.163688559456371,29
717,568,0.257558833262967,29
1066,568,0.16842081846879,29
1125,568,0.155452566155348,29
676,605,0.239596070745551,29
689,605,0.177236922113141,29
717,605,0.323744595741415,29
1066,605,0.241521948279441,29
1125,605,0.296909514855146,29
769,676,0.332586065280716,29
902,676,0.221569614613283,29
932,676,0.163875546468999,29
769,689,0.216938232678654,29
902,689,0.291381877067562,29
932,689,0.221933466494364,29
769,717,0.314390969419485,29
902,717,0.222049786661869,29
932,717,0.191062470847894,29
1066,769,0.28029863735356,29
1125,769,0.267420559163417,29
1066,902,0.232348872131333,29
1125,902,0.306013178672094,29
1066,932,0.283140251714718,29
1125,932,0.245861405220138,29
117,39,0.444775139657451,32
162,39,0.315479376437741,32
350,39,0.332031284398044,32
430,39,0.354769745588129,32
561,39,0.38187995008235,32
764,39,0.421832784183091,32
824,39,0.497561875990675,32
863,39,0.307793836947459,32
900,39,0.29920916212324,32
1112,39,0.345088518619752,32
117,53,0.346713570878801,32
162,53,0.380016880114794,32
350,53,0.356922703316801,32
430,53,0.338204050212131,32
561,53,0.375979979026635,32
764,53,0.329696293934724,32
824,53,0.461248616156906,32
863,53,0.418510853046604,32
900,53,0.338238064470548,32
1112,53,0.350511692950633,32
171,117,0.324232358192497,32
265,117,0.434684736844357,32
386,117,0.308650830248017,32
566,117,0.461766983437668,32
690,117,0.303605604091178,32
759,117,0.371363883304009,32
989,117,0.402231028157954,32
1104,117,0.346515061738339,32
171,162,0.34512625531758,32
265,162,0.411978194305642,32
386,162,0.333954037924848,32
566,162,0.369616321294205,32
690,162,0.36365859825634,32
759,162,0.385653461192263,32
989,162,0.346877045232492,32
1104,162,0.437987252972531,32
350,171,0.250693768446188,32
430,171,0.277929238602545,32
561,171,0.376466838018954,32
764,171,0.364599276276083,32
824,171,0.306527952034518,32
863,171,0.291194148051414,32
900,171,0.234473881874014,32
1112,171,0.433213719394886,32
350,265,0.297470759599597,32
430,265,0.387679481460907,32
561,265,0.393131176379997,32
764,265,0.395058349096588,32
824,265,0.409626459978277,32
863,265,0.340117011126663,32
900,265,0.29453035359745,32
1112,265,0.361020534265252,32
386,350,0.33428109145579,32
566,350,0.401765251101891,32
690,350,0.264536750642134,32
759,350,0.349127233755451,32
989,350,0.374331079914107,32
1104,350,0.27163817565395,32
430,386,0.303399480652738,32
561,386,0.240561720078225,32
764,386,0.405516437998849,32
824,386,0.334869304163489,32
863,386,0.283754128217941,32
900,386,0.367980063403356,32
1112,386,0.326169870435835,32
566,430,0.350344143046674,32
690,430,0.346621211437609,32
759,430,0.415922120812849,32
989,430,0.332298282753457,32
1104,430,0.418805841160873,32
566,561,0.345010988563297,32
690,561,0.223406037066495,32
759,561,0.413911958657744,32
989,561,0.428692979995855,32
1104,561,0.411283512015545,32
764,566,0.448900438046487,32
824,566,0.339937688493766,32
863,566,0.394920421259367,32
900,566,0.284886226584058,32
1112,566,0.42758683692323,32
764,690,0.356691650954412,32
824,690,0.365493823299854,32
863,690,0.307320909491224,32
900,690,0.410794256495523,32
1112,690,0.241120689692374,32
764,759,0.372484051578977,32
824,759,0.331650831491627,32
863,759,0.393218868165631,32
900,759,0.249912759671107,32
1112,759,0.477986680040451,32
989,764,0.33476633112998,32
1104,764,0.278566223299528,32
989,824,0.323905442455563,32
1104,824,0.270025309043848,32
989,863,0.311248052056156,32
1104,863,0.310910069773439,32
989,900,0.269854906129059,32
1104,900,0.28012706812462,32
1112,989,0.334113878246446,32
1112,1104,0.416140698241917,32
122,106,0.462711996056186,34
123,106,0.416417454446157,34
211,106,0.44100828905779,34
225,106,0.459700412399471,34
379,106,0.348721648861856,34
507,106,0.333495593563563,34
548,106,0.391745973807547,34
853,106,0.478463407313663,34
987,106,0.373894271096015,34
1114,106,0.377021290552198,34
196,122,0.300826861004736,34
234,122,0.384949322386158,34
427,122,0.41877615227244,34
436,122,0.35487383837307,34
452,122,0.446989013682313,34
630,122,0.447493297807077,34
660,122,0.437778302769198,34
712,122,0.46919586633083,34
912,122,0.361131582995116,34
196,123,0.368700218871404,34
234,123,0.354413803870595,34
427,123,0.415541988605372,34
436,123,0.523812319522742,34
452,123,0.37732455433154,34
630,123,0.476527867214322,34
660,123,0.482085937848818,34
712,123,0.433872617259897,34
912,123,0.462099352247265,34
211,196,0.371314177101706,34
225,196,0.472613677562569,34
379,196,0.343032783168258,34
507,196,0.402122241186225,34
548,196,0.256838380188591,34
853,196,0.376650841919602,34
987,196,0.363837890169345,34
1114,196,0.403264533069376,34
234,211,0.36486509675698,34
427,211,0.439753157074179,34
436,211,0.432155931237108,34
452,211,0.436507544577199,34
630,211,0.519570746658314,34
660,211,0.446909174205423,34
712,211,0.455592319922209,34
912,211,0.535969726775481,34
234,225,0.323094372478936,34
427,225,0.523973979941041,34
436,225,0.343145598932896,34
452,225,0.50673608866657,34
630,225,0.456218332125677,34
660,225,0.376765648988963,34
712,225,0.382164269576973,34
912,225,0.402352985269429,34
379,234,0.428728842886496,34
507,234,0.414799545192464,34
548,234,0.361083970515148,34
853,234,0.31828800631434,34
987,234,0.350681733937093,34
1114,234,0.393407113165308,34
427,379,0.348518061427403,34
436,379,0.364755685763027,34
452,379,0.439389613443658,34
630,379,0.378212208659036,34
660,379,0.385289172861353,34
712,379,0.410640768424356,34
912,379,0.368355604801528,34
507,427,0.439806830622545,34
548,427,0.280934331283666,34
853,427,0.419338237313616,34
987,427,0.366819943636255,34
1114,427,0.481609659615062,34
507,436,0.44345950340082,34
548,436,0.381837018553217,34
853,436,0.352627917164708,34
987,436,0.368256154158293,34
1114,436,0.376325129861222,34
507,452,0.486768678289042,34
548,452,0.398061927994502,34
853,452,0.457444938351567,34
987,452,0.498975178369439,34
1114,452,0.536729476865292,34
630,507,0.417903714913727,34
660,507,0.554316271176401,34
712,507,0.413766923824009,34
912,507,0.501881782556727,34
630,548,0.399252458106926,34
660,548,0.451221689300277,34
712,548,0.463972110393536,34
912,548,0.366535896809543,34
853,630,0.404865240026025,34
987,630,0.427150204090012,34
1114,630,0.393804033063744,34
853,660,0.300635002636473,34
987,660,0.457091861327334,34
1114,660,0.432926412735514,34
853,712,0.35789180690198,34
987,712,0.375268836780332,34
1114,712,0.449317505149291,34
912,853,0.407889784949259,34
987,912,0.335839620039588,34
1114,912,0.423391344447379,34
205,42,0.217088553678513,35
266,42,0.298352209248029,35
316,42,0.241041785249962,35
423,42,0.25234506192636,35
524,42,0.288769970166732,35
671,42,0.315551056860943,35
735,42,0.283926173942898,35
965,42,0.337953515484313,35
1002,42,0.319171463562457,35
1013,42,0.342125603083426,35
476,205,0.3551708250842,35
478,205,0.298579711404426,35
719,205,0.193069123083898,35
837,205,0.320969903216474,35
843,205,0.302091085663329,35
917,205,0.339327278566107,35
1003,205,0.244065844363418,35
1009,205,0.302262986471483,35
1026,205,0.35205852229781,35
476,266,0.359027548431106,35
478,266,0.261400139931376,35
719,266,0.293111261677422,35
837,266,0.285766993925483,35
843,266,0.319983315767449,35
917,266,0.346444167982609,35
1003,266,0.34897752061799,35
1009,266,0.245616833122613,35
1026,266,0.36757149283233,35
476,316,0.190021875298345,35
478,316,0.313331045992526,35
719,316,0.264826779128816,35
837,316,0.249746856755139,35
843,316,0.212512572099592,35
917,316,0.261559934926652,35
1003,316,0.365981659005256,35
1009,316,0.2370327916377,35
1026,316,0.197392032555687,35
476,423,0.273013185807852,35
478,423,0.273026714821721,35
719,423,0.286386778603842,35
837,423,0.369764806147097,35
843,423,0.283133135601506,35
917,423,0.337851359291941,35
1003,423,0.295743005862361,35
1009,423,0.306939936702909,35
1026,423,0.302340930923918,35
524,476,0.32583171095068,35
671,476,0.263761668148084,35
735,476,0.284187905614269,35
965,476,0.254519249958399,35
1002,476,0.355957755117342,35
1013,476,0.255024836431549,35
524,478,0.292780011521451,35
671,478,0.288021001687023,35
735,478,0.24235985824911,35
965,478,0.238770963345181,35
1002,478,0.27674220307907,35
1013,478,0.295109453467624,35
719,524,0.273769844091291,35
837,524,0.211851590885375,35
843,524,0.263424184660877,35
917,524,0.287120086473022,35
1003,524,0.290776068694513,35
1009,524,0.252147032863779,35
1026,524,0.22644037312275,35
719,671,0.311405094476923,35
837,671,0.214385842390671,35
843,671,0.284668366781661,35
917,671,0.386810665559214,35
1003,671,0.26517124820875,35
1009,671,0.448955438086005,35
1026,671,0.326276126229394,35
735,719,0.314508659474492,35
965,719,0.290997371136543,35
1002,719,0.30465891621442,35
1013,719,0.236924628107553,35
837,735,0.283928731006526,35
843,735,0.330104065549924,35
917,735,0.315715217259802,35
1003,735,0.303606665055285,35
1009,735,0.254184684074211,35
1026,735,0.346088059479226,35
965,837,0.287713792011907,35
1002,837,0.282290446480047,35
1013,837,0.262910153852201,35
965,843,0.389668475225157,35
1002,843,0.342461577854754,35
1013,843,0.289609578932268,35
965,917,0.313463467309372,35
1002,917,0.31882634070689,35
1013,917,0.325893065409325,35
1003,965,0.238783606319193,35
1009,965,0.317913591451242,35
1026,965,0.386609674853984,35
1003,1002,0.35585302480805,35
1009,1002,0.524511919459024,35
1026,1002,0.283456071602583,35
1013,1003,0.286296197983797,35
1013,1009,0.254624866150204,35
1026,1013,0.323088711346775,35
27,21,0.291585349934054,36
236,21,0.093443403517402,36
502,21,0.119473058744256,36
579,21,0.342456859548608,36
704,21,0.163985662107234,36
706,21,0.223693037448083,36
972,21,0.280219701709432,36
1099,21,0.199514647980889,36
73,27,0.229349493698802,36
369,27,0.231494608785419,36
447,27,0.251050239476829,36
610,27,0.303168651956154,36
734,27,0.285443983262069,36
890,27,0.223451312398048,36
1078,27,0.193982737522491,36
1136,27,0.282473875255931,36
1139,27,0.229620988437747,36
236,73,0.289259220328899,36
502,73,0.376533111748566,36
579,73,0.21405906054722,36
704,73,0.203421172803171,36
706,73,0.210941313464799,36
972,73,0.277587531020175,36
1099,73,0.199848287010255,36
369,236,0.189992323546038,36
447,236,0.264579099147241,36
610,236,0.226510220714647,36
734,236,0.198013078797766,36
890,236,0.223236710640747,36
1078,236,0.245029470297907,36
1136,236,0.308419002401583,36
1139,236,0.25131339996432,36
502,369,0.266750185788449,36
579,369,0.300869341002927,36
704,369,0.323683695514326,36
706,369,0.210778369515644,36
972,369,0.266685661239245,36
1099,369,0.321109212696974,36
502,447,0.22703780957829,36
579,447,0.294452534881276,36
704,447,0.20885304192068,36
706,447,0.181989938348625,36
972,447,0.258895654542411,36
1099,447,0.218891678000114,36
610,502,0.261582746779516,36
734,502,0.235387619787692,36
890,502,0.183363464432778,36
1078,502,0.261088005340975,36
1136,502,0.219573412815987,36
1139,502,0.221044912339326,36
610,579,0.163506662579829,36
734,579,0.193482010500776,36
890,579,0.306305791075316,36
1078,579,0.359438741755468,36
1136,579,0.0872325003271728,36
1139,579,0.260208227247498,36
704,610,0.295562208610429,36
706,610,0.295710817310563,36
972,610,0.165279133645028,36
1099,610,0.295413790205314,36
734,704,0.264791456644838,36
890,704,0.233378840827242,36
1078,704,0.334604413649651,36
1136,704,0.0730032062191338,36
1139,704,0.272021298121661,36
734,706,0.29614831969103,36
890,706,0.314526989273436,36
1078,706,0.255735834528817,36
1136,706,0.133164525463639,36
1139,706,0.265984453109535,36
972,734,0.103210956061704,36
1099,734,0.329794046862321,36
972,890,0.218363406963257,36
1099,890,0.267521921116722,36
1078,972,0.238166829911493,36
1136,972,0.19453886381113,36
1139,972,0.231449229722966,36
1099,1078,0.294144183198618,36
1136,1099,0.20508106198578,36
1139,1099,0.278205317050751,36
102,41,0.238925532126471,37
179,41,0.288390316616015,37
200,41,0.340214589092906,37
346,41,0.29315693872177,37
499,41,0.236373108299527,37
515,41,0.458033013770947,37
1004,41,0.379675151672744,37
1051,41,0.143675830058025,37
1098,41,0.334157351565785,37
1126,41,0.282577449516146,37
113,102,0.317332588075856,37
303,102,0.234361583473946,37
322,102,0.245906199472388,37
492,102,0.190164986430359,37
512,102,0.221755408079218,37
707,102,0.229014399623342,37
974,102,0.289936889400482,37
1049,102,0.25548445075671,37
1051,102,0.158445262208813,37
179,113,0.248141486392487,37
200,113,0.201224244417678,37
346,113,0.213138961538805,37
499,113,0.356082535871064,37
515,113,0.18963826890332,37
1004,113,0.238158690202694,37
1051,113,0.220870762864546,37
1098,113,0.407596931656715,37
1126,113,0.351857996299944,37
303,179,0.285187406028543,37
322,179,0.139170821778411,37
492,179,0.377847288518798,37
512,179,0.237608388214242,37
707,179,0.326740571847331,37
974,179,0.150101624474632,37
1049,179,0.312432795054354,37
1051,179,0.0505020604589594,37
303,200,0.243448917070459,37
322,200,0.158106366456416,37
492,200,0.314044709475943,37
512,200,0.281034899472629,37
707,200,0.287853578616753,37
974,200,0.238630339679587,37
1049,200,0.335059234588698,37
1051,200,0.0664237826074987,37
346,303,0.282942598750533,37
499,303,0.265321336760926,37
515,303,0.34358193191281,37
1004,303,0.295937963692534,37
1051,303,0.0938194845307581,37
1098,303,0.329177472401752,37
1126,303,0.190764708507831,37
346,322,0.253079889775638,37
499,322,0.369458484357722,37
515,322,0.279785763067601,37
1004,322,0.333802528443581,37
1051,322,0.156756247575903,37
1098,322,0.307512532329724,37
1126,322,0.355948536769372,37
492,346,0.263155949905434,37
512,346,0.302938590465167,37
707,346,0.229024815409199,37
974,346,0.255106050060344,37
1049,346,0.193554298212929,37
1051,346,0.0893652315495028,37
499,492,0.250751866211381,37
515,492,0.433983920832302,37
1004,492,0.293381914074942,37
1051,492,0.15203528566963,37
1098,492,0.324994078569064,37
1126,492,0.30623960831314,37
512,499,0.308920640296022,37
707,499,0.273911828300949,37
974,499,0.339172708582847,37
1049,499,0.280817021352355,37
1051,499,0.0789679164006343,37
515,512,0.32239148836103,37
1004,512,0.345137798608185,37
1051,512,0.19744199506707,37
1098,512,0.370750833408178,37
1126,512,0.382216061727911,37
707,515,0.336842634654997,37
974,515,0.313170809308484,37
1049,515,0.422115746586539,37
1051,515,0.0715304952638114,37
1004,707,0.277942673421177,37
1051,707,0.180625604032763,37
1098,707,0.376323999547168,37
1126,707,0.250127284213316,37
1004,974,0.280078241794647,37
1051,974,0.209030048513993,37
1098,974,0.360182178566233,37
1126,974,0.271834614694422,37
1049,1004,0.367329941837267,37
1051,1004,0.106655191267936,37
1051,1049,0.0935967674618174,37
1098,1049,0.30232145294926,37
1126,1049,0.223808091442632,37
1098,1051,0.187990806701943,37
1126,1051,0.132733380544839,37
65,60,0.191104142258016,38
97,60,0.231360045946273,38
155,60,0.257908566033988,38
368,60,0.0929069748085963,38
413,60,0.167803259367415,38
446,60,0.162868564268141,38
497,60,0.148011466634975,38
694,60,0.253304601707198,38
872,60,0.257683655391875,38
913,60,0.14154783358973,38
380,65,0.292667415283105,38
521,65,0.206606155186335,38
537,65,0.237512522268047,38
622,65,0.294827761585223,38
751,65,0.238721147317258,38
946,65,0.15899120714753,38
1017,65,0.217732532663738,38
1040,65,0.227553545353495,38
1056,65,0.230452057373316,38
380,97,0.143194916365135,38
521,97,0.172775649172973,38
537,97,0.167824920865922,38
622,97,0.122070775878202,38
751,97,0.250439095136257,38
946,97,0.169712866877544,38
1017,97,0.147940301577214,38
1040,97,0.236786447196276,38
1056,97,0.170477668746108,38
380,155,0.200849648473513,38
521,155,0.132907897211572,38
537,155,0.207993972594571,38
622,155,0.239920616692818,38
751,155,0.2756551756894,38
946,155,0.244831287523371,38
1017,155,0.161025714444571,38
1040,155,0.195031144859759,38
1056,155,0.273970142246099,38
380,368,0.253341474573077,38
521,368,0.168045789519125,38
537,368,0.222190653447698,38
622,368,0.269424597861973,38
751,368,0.245645363607309,38
946,368,0.184944803181876,38
1017,368,0.158902519095932,38
1040,368,0.186156627900178,38
1056,368,0.286925425947868,38
413,380,0.207965787294819,38
446,380,0.171587194299765,38
497,380,0.152161543256776,38
694,380,0.210666750270428,38
872,380,0.239274581413459,38
913,380,0.138994789865395,38
521,413,0.188500756414476,38
537,413,0.16396743326683,38
622,413,0.127212865238494,38
751,413,0.215221831407366,38
946,413,0.196309488810493,38
1017,413,0.197263520309193,38
1040,413,0.24725098649344,38
1056,413,0.210488809648622,38
521,446,0.274006591230562,38
537,446,0.199390434458295,38
622,446,0.184497922697861,38
751,446,0.261636223735561,38
946,446,0.122803903366253,38
1017,446,0.096869068800918,38
1040,446,0.297223786912039,38
1056,446,0.215532955769091,38
521,497,0.193580758306352,38
537,497,0.0894892228133762,38
622,497,0.208331539126155,38
751,497,0.212929796551844,38
946,497,0.0515916299951976,38
1017,497,0.206948770452001,38
1040,497,0.265126369334487,38
1056,497,0.161593010011052,38
694,521,0.208489772626113,38
872,521,0.15936207653006,38
913,521,0.170417738690453,38
694,537,0.249904175295403,38
872,537,0.18646393136426,38
913,537,0.222659971480553,38
694,622,0.159721249257624,38
872,622,0.2021137343012,38
913,622,0.108846299098781,38
751,694,0.24030479087029,38
946,694,0.154551689618023,38
1017,694,0.262046145561051,38
1040,694,0.266109624753617,38
1056,694,0.198007474412597,38
872,751,0.244559319731774,38
913,751,0.0838614685921248,38
946,872,0.247253189662177,38
1017,872,0.20076775408629,38
1040,872,0.277095306014943,38
1056,872,0.264568325086736,38
946,913,0.232032722381963,38
1017,913,0.146674003047109,38
1040,913,0.218680163587911,38
1056,913,0.160987188388579,38
186,29,0.168700762840639,39
207,29,0.14089109541003,39
262,29,0.293606611756515,39
393,29,0.177999528136477,39
466,29,0.145766935160613,39
607,29,0.123734184596576,39
922,29,0.224980032320279,39
953,29,0.168517304690748,39
973,29,0.251945166532358,39
1076,29,0.226276709340912,39
240,186,0.237139196434572,39
323,186,0.205372422450715,39
408,186,0.156806310112879,39
422,186,0.253762964859136,39
426,186,0.205348241809947,39
498,186,0.189226570215513,39
552,186,0.264161619382853,39
673,186,0.146755057709637,39
695,186,0.292804553491875,39
240,207,0.188155557577222,39
323,207,0.258361434019531,39
408,207,0.226606921503099,39
422,207,0.205352698585676,39
426,207,0.139356606236576,39
498,207,0.27053872110773,39
552,207,0.198738427066153,39
673,207,0.279545376339615,39
695,207,0.219875885664084,39
262,240,0.209827400478419,39
393,240,0.211621098484846,39
466,240,0.127809619856697,39
607,240,0.192635145373213,39
922,240,0.282993818353658,39
953,240,0.227475817907194,39
973,240,0.182575946603075,39
1076,240,0.166198040651866,39
323,262,0.158493529364194,39
408,262,0.227180459110441,39
422,262,0.279176534912766,39
426,262,0.163430022204766,39
498,262,0.200220542146499,39
552,262,0.254826057522757,39
673,262,0.206928117301254,39
695,262,0.202354077572545,39
393,323,0.261087483484907,39
466,323,0.142503115598436,39
607,323,0.187402676385759,39
922,323,0.262439422630209,39
953,323,0.323505137516273,39
973,323,0.209326831827167,39
1076,323,0.129921886189595,39
408,393,0.144246073960927,39
422,393,0.165036880514058,39
426,393,0.30800819176589,39
498,393,0.192267948700323,39
552,393,0.188407490273041,39
673,393,0.163197236630535,39
695,393,0.18307138809944,39
466,408,0.139428238278638,39
607,408,0.173694710187825,39
922,408,0.277246708625183,39
953,408,0.230460925774577,39
973,408,0.164307072764383,39
1076,408,0.259522585492037,39
466,422,0.107049512042534,39
607,422,0.175116360407301,39
922,422,0.165243769554933,39
953,422,0.207341396186441,39
973,422,0.189084262597467,39
1076,422,0.264615140700654,39
466,426,0.155179998285724,39
607,426,0.240706604674712,39
922,426,0.197338332443457,39
953,426,0.268739700442416,39
973,426,0.17308437196094,39
1076,426,0.169329922894055,39
498,466,0.240905335773653,39
552,466,0.101490132232802,39
673,466,0.207148959739684,39
695,466,0.145898804376485,39
607,498,0.227251636981279,39
922,498,0.182779349827688,39
953,498,0.175936511879641,39
973,498,0.174703491615728,39
1076,498,0.17547787745255,39
607,552,0.199133528298094,39
922,552,0.202533616761646,39
953,552,0.248864598291785,39
973,552,0.255416221233726,39
1076,552,0.180118766767396,39
673,607,0.316985551116589,39
695,607,0.2159910071605,39
922,673,0.151237154371917,39
953,673,0.177223965542639,39
973,673,0.142665249433049,39
1076,673,0.122883101373769,39
922,695,0.209283147694324,39
953,695,0.22200699028521,39
973,695,0.170536668308798,39
1076,695,0.153061644032983,39
58,13,0.185721261616189,42
365,13,0.150667995807748,42
530,13,0.251742427675979,42
539,13,0.124775626930662,42
551,13,0.255184292687147,42
557,13,0.259524288530292,42
612,13,0.183820189181548,42
819,13,0.231149516172286,42
1080,13,0.186861364159852,42
1129,13,0.238454572686706,42
58,43,0.206134115302996,42
365,43,0.130558641521557,42
530,43,0.121239314577794,42
539,43,0.299321524017504,42
551,43,0.17333166245741,42
557,43,0.280766721637338,42
612,43,0.142790859741403,42
819,43,0.15308878782558,42
1080,43,0.238287974901077,42
1129,43,0.259076699645582,42
63,58,0.194214825920369,42
91,58,0.161661277167187,42
651,58,0.273623737272558,42
729,58,0.247341451239779,42
854,58,0.226039152709633,42
875,58,0.260714729166807,42
1087,58,0.146587082411557,42
365,63,0.0580595861254424,42
530,63,0.205061393839073,42
539,63,0.200580183075486,42
551,63,0.226361844103161,42
557,63,0.214613558258272,42
612,63,0.187078573807134,42
819,63,0.183410470887173,42
1080,63,0.257785432072667,42
1129,63,0.186716671661046,42
365,91,0.144309098254803,42
530,91,0.2127063296109,42
539,91,0.246158059738885,42
551,91,0.20389046481381,42
557,91,0.320650033389776,42
612,91,0.209166377135787,42
819,91,0.245709046141037,42
1080,91,0.293454046363376,42
1129,91,0.261831175646296,42
651,365,0.200917866596245,42
729,365,0.285342209438518,42
854,365,0.17869170001432,42
875,365,0.14314554121866,42
1087,365,0.121265418741227,42
651,530,0.226730840865563,42
729,530,0.171079469859583,42
854,530,0.268330484190035,42
875,530,0.126036219583487,42
1087,530,0.152293075425188,42
651,539,0.187209650361504,42
729,539,0.175201401305392,42
854,539,0.121917359354627,42
875,539,0.227152772085771,42
1087,539,0.224539678592075,42
651,551,0.274601588582563,42
729,551,0.242683763141336,42
854,551,0.362992379775419,42
875,551,0.231039053023841,42
1087,551,0.203055494597663,42
651,557,0.193197720435899,42
729,557,0.197657798069389,42
854,557,0.247170008210774,42
875,557,0.214777442294012,42
1087,557,0.292463864362831,42
651,612,0.254572426607929,42
729,612,0.305458255499418,42
854,612,0.226881848766727,42
875,612,0.299560152841663,42
1087,612,0.169757102360874,42
819,651,0.227902748832099,42
1080,651,0.229175079264422,42
1129,651,0.266662285237324,42
819,729,0.14406819278623,42
1080,729,0.213689893522204,42
1129,729,0.195702876092065,42
854,819,0.32393125876149,42
875,819,0.141704635328205,42
1087,819,0.235574932677747,42
1080,854,0.123228275446078,42
1129,854,0.303523718713309,42
1080,875,0.197396561957079,42
1129,875,0.286284682252434,42
1087,1080,0.24881656933246,42
1129,1087,0.215220499271471,42
172,6,0.260604030669985,43
280,6,0.211944393772165,43
302,6,0.19452566116112,43
360,6,0.23662646134064,43
510,6,0.254698231777411,43
588,6,0.198121838234525,43
675,6,0.159093757649634,43
711,6,0.260817185830462,43
743,6,0.175101514733028,43
924,6,0.107816453591504,43
172,140,0.353504335401737,43
280,140,0.299372304519834,43
302,140,0.293275384051408,43
360,140,0.265490291828096,43
510,140,0.278003335614566,43
588,140,0.251627161447091,43
675,140,0.383636973605561,43
711,140,0.214196154731127,43
743,140,0.207617908965986,43
924,140,0.196221694031058,43
354,172,0.256582817305826,43
623,172,0.132645279766754,43
648,172,0.234260693210011,43
801,172,0.308091936913132,43
887,172,0.241190934500243,43
931,172,0.215500038590007,43
1063,172,0.178148952108009,43
1065,172,0.308775574073389,43
354,280,0.19697383410862,43
623,280,0.142005979367519,43
648,280,0.327321021259772,43
801,280,0.308271316606455,43
887,280,0.259573472486459,43
931,280,0.181051122684069,43
1063,280,0.172015804439331,43
1065,280,0.245840443581733,43
354,302,0.24645569673654,43
623,302,0.144813076136592,43
648,302,0.199660667194982,43
801,302,0.24620876317715,43
887,302,0.350381526021457,43
931,302,0.148126697295514,43
1063,302,0.219719418956554,43
1065,302,0.201901918727328,43
360,354,0.32286343749666,43
510,354,0.330108765379886,43
588,354,0.204158336044213,43
675,354,0.309126975515629,43
711,354,0.259606004882382,43
743,354,0.173869802121454,43
924,354,0.171654058722928,43
623,360,0.23030721136764,43
648,360,0.196794768085757,43
801,360,0.281744136066469,43
887,360,0.298747936433228,43
931,360,0.184236395033745,43
1063,360,0.327523948551255,43
1065,360,0.243853225808403,43
623,510,0.136025015566529,43
648,510,0.254545515743117,43
801,510,0.316549609898801,43
887,510,0.269660734524925,43
931,510,0.178190231517981,43
1063,510,0.242721824901742,43
1065,510,0.280733758483145,43
623,588,0.274542050434243,43
648,588,0.277869763139931,43
801,588,0.157498914430576,43
887,588,0.237596681437072,43
931,588,0.244066070695035,43
1063,588,0.227377254785398,43
1065,588,0.114983550314474,43
675,623,0.187405754735387,43
711,623,0.285389460185646,43
743,623,0.160569343206456,43
924,623,0.15253848520944,43
675,648,0.255570470803103,43
711,648,0.236435706216948,43
743,648,0.250092242332311,43
924,648,0.149217427954216,43
801,675,0.23663589800624,43
887,675,0.301094441616235,43
931,675,0.213145858862995,43
1063,675,0.213788918272572,43
1065,675,0.246935460910219,43
801,711,0.161610060788627,43
887,711,0.146047290326169,43
931,711,0.197088914887481,43
1063,711,0.238888139887181,43
1065,711,0.101147961736308,43
801,743,0.280282577994623,43
887,743,0.255419578184733,43
931,743,0.257042316249144,43
1063,743,0.263387721966061,43
1065,743,0.213387108196112,43
924,801,0.280223194887746,43
924,887,0.347885710336411,43
931,924,0.154007225291929,43
1063,924,0.237322467778653,43
1065,924,0.240981972962737,43
109,96,0.295194779764473,44
229,96,0.358622984589653,44
267,96,0.332942017978108,44
298,96,0.321104004471752,44
440,96,0.499895313636163,44
594,96,0.350579499222071,44
604,96,0.293587172440605,44
649,96,0.405219500001246,44
933,96,0.290223575190118,44
979,96,0.283641934119086,44
130,109,0.347140503538694,44
334,109,0.31570274459833,44
335,109,0.345851236191714,44
405,109,0.348768314935648,44
486,109,0.479358462838665,44
489,109,0.383894218762219,44
686,109,0.266593350023404,44
858,109,0.364930709376351,44
941,109,0.396334039606732,44
229,130,0.366616403378703,44
267,130,0.349862707041725,44
298,130,0.382810787726443,44
440,130,0.398974471875011,44
594,130,0.491748849221825,44
604,130,0.311853654819529,44
649,130,0.274141950384545,44
933,130,0.239308701914076,44
979,130,0.376513679576856,44
334,229,0.347885836178119,44
335,229,0.343799575045877,44
405,229,0.384014131945053,44
486,229,0.451847543515594,44
489,229,0.341307618375399,44
686,229,0.357927401594406,44
858,229,0.363301615753105,44
941,229,0.397779854529462,44
334,267,0.381303853835385,44
335,267,0.429717469635305,44
405,267,0.375711056628977,44
486,267,0.499485506112322,44
489,267,0.392476360035755,44
686,267,0.372933441956161,44
858,267,0.357963902016738,44
941,267,0.429359433770527,44
334,298,0.381674122769421,44
335,298,0.343394178318123,44
405,298,0.36832329301725,44
486,298,0.35784501855501,44
489,298,0.297759019912927,44
686,298,0.284142699080792,44
858,298,0.492047915422738,44
941,298,0.36883828869109,44
440,334,0.40465257044319,44
594,334,0.380786779456783,44
604,334,0.329465158457516,44
649,334,0.364320900789043,44
933,334,0.284618543535549,44
979,334,0.252896097582544,44
440,335,0.371790753291931,44
594,335,0.387866218220755,44
604,335,0.338346497921014,44
649,335,0.310950142785527,44
933,335,0.292183991263249,44
979,335,0.306254424029344,44
440,405,0.403809133688725,44
594,405,0.414351396735024,44
604,405,0.373298528802118,44
649,405,0.388895579105698,44
933,405,0.264847121601547,44
979,405,0.348087435249891,44
486,440,0.369659322446928,44
489,440,0.358888022555403,44
686,440,0.47714737164568,44
858,440,0.389915366463204,44
941,440,0.366205596879354,44
594,486,0.383436117923532,44
604,486,0.424806500988367,44
649,486,0.358710223705698,44
933,486,0.366669365036864,44
979,486,0.422848994083255,44
594,489,0.40160606597122,44
604,489,0.394967373524755,44
649,489,0.365650649115435,44
933,489,0.326577946884605,44
